,BEV Ladezustand [kWh],BEV Entladen [kW],BEV Laden [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW]
2022-01-05 02:30:00,17.244471,1.6769556,0.0,0.0,12.222222
2022-01-05 02:45:00,16.825232,1.6551556,0.0,0.0,12.222222
2022-01-05 03:00:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 03:15:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 03:30:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 03:45:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 04:00:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 04:15:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 04:30:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 04:45:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 05:00:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 05:15:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 05:30:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 05:45:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 06:00:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 06:15:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 06:30:00,16.411443,0.0,0.0,0.0,0.0
2022-01-05 06:45:00,16.411443,1.6013291,0.0,0.0,12.222222
2022-01-05 07:00:00,16.011111,0.0,0.0,0.0,0.0
2022-01-05 07:15:00,16.011111,0.0,0.0,0.0,0.0
2022-01-05 07:30:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-05 07:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-05 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-05 08:15:00,15.4,0.0,5.5511215,0.0,0.0
2022-01-05 08:30:00,16.78778,1.4979087,0.0,0.0,12.222222
2022-01-05 08:45:00,16.413303,0.0,0.0,0.0,0.0
2022-01-05 09:00:00,16.413303,0.0,0.36848499,0.0,0.0
2022-01-05 09:15:00,16.505424,0.0,0.46719107,0.0,0.0
2022-01-05 09:30:00,16.622222,1.2222222,0.0,0.0,12.222222
2022-01-05 09:45:00,16.316667,1.2222222,0.0,0.0,12.222222
2022-01-05 10:00:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-05 10:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-05 10:30:00,15.4,0.0,7.6543428,0.0,0.0
2022-01-05 10:45:00,17.313586,0.0,2.5188499,0.0,0.0
2022-01-05 11:00:00,17.943298,1.2222222,0.0,0.0,12.222222
2022-01-05 11:15:00,17.637743,0.0,5.2786941,0.0,0.0
2022-01-05 11:30:00,18.957416,0.0,2.8693665,0.0,0.0
2022-01-05 11:45:00,19.674758,1.2222222,0.0,0.0,12.222222
2022-01-05 12:00:00,19.369202,1.2222222,0.0,0.0,12.222222
2022-01-05 12:15:00,19.063647,0.0,7.3471219,0.0,0.0
2022-01-05 12:30:00,20.900427,0.0,2.361662,0.0,0.0
2022-01-05 12:45:00,21.490843,1.2222222,0.0,0.0,12.222222
2022-01-05 13:00:00,21.185287,1.2222222,0.0,0.0,12.222222
2022-01-05 13:15:00,20.879732,0.0,7.1884573,0.0,0.0
2022-01-05 13:30:00,22.676846,1.2222222,0.0,0.0,12.222222
2022-01-05 13:45:00,22.37129,0.0,4.4582982,0.0,0.0
2022-01-05 14:00:00,23.485865,1.2222222,0.0,0.0,12.222222
2022-01-05 14:15:00,23.180309,1.2222222,0.0,0.0,12.222222
2022-01-05 14:30:00,22.874754,0.0,3.6714407,0.0,0.0
2022-01-05 14:45:00,23.792614,0.0,0.21433188,0.0,0.0
2022-01-05 15:00:00,23.846197,0.0,0.65095481,0.0,0.0
2022-01-05 15:15:00,24.008936,0.0,0.074278912,0.0,0.0
2022-01-05 15:30:00,24.027505,0.0,0.0,0.0,0.0
2022-01-05 15:45:00,24.027505,0.0,0.0,0.0,0.0
2022-01-05 16:00:00,24.027505,0.0,0.0,0.0,0.0
2022-01-05 16:15:00,24.027505,2.3094889,0.0,0.0,12.222222
2022-01-05 16:30:00,23.450133,0.0,0.0,0.0,0.0
2022-01-05 16:45:00,23.450133,6.5200148,0.0,6.520014832696732,0.0
2022-01-05 17:00:00,21.820129,6.5200148,0.0,6.520014832696732,0.0
2022-01-05 17:15:00,20.190126,6.5200148,0.0,6.520014832696732,0.0
2022-01-05 17:30:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 17:45:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 18:00:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 18:15:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 18:30:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 18:45:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 19:00:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 19:15:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 19:30:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 19:45:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 20:00:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 20:15:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 20:30:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 20:45:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 21:00:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 21:15:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 21:30:00,18.560122,0.0,0.0,0.0,0.0
2022-01-05 21:45:00,18.560122,1.5585183,0.0,1.5585182769000885,0.0
2022-01-05 22:00:00,18.170492,1.5585183,0.0,1.5585182769000885,0.0
2022-01-05 22:15:00,17.780863,1.5182889,0.0,0.0,12.222222
2022-01-05 22:30:00,17.401291,0.0,0.0,0.0,0.0
2022-01-05 22:45:00,17.401291,0.0,0.0,0.0,0.0
2022-01-05 23:00:00,17.401291,0.0,0.0,0.0,0.0
2022-01-05 23:15:00,17.401291,0.0,0.0,0.0,0.0
2022-01-05 23:30:00,17.401291,0.0,0.0,0.0,0.0
2022-01-05 23:45:00,17.401291,0.0,0.0,0.0,0.0
2022-01-06 00:00:00,17.401291,1.6592889,0.0,0.0,12.222222
2022-01-06 00:15:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 00:30:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 00:45:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 01:00:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 01:15:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 01:30:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 01:45:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 02:00:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 02:15:00,16.986468,0.0,0.0,0.0,0.0
2022-01-06 02:30:00,16.986468,1.5840222,0.0,0.0,12.222222
2022-01-06 02:45:00,16.590463,0.0,0.0,0.0,0.0
2022-01-06 03:00:00,16.590463,0.0,0.0,0.0,0.0
2022-01-06 03:15:00,16.590463,0.0,0.0,0.0,0.0
2022-01-06 03:30:00,16.590463,0.0,0.0,0.0,0.0
2022-01-06 03:45:00,16.590463,1.2222222,0.0,0.0,12.222222
2022-01-06 04:00:00,16.284907,0.0,0.0,0.0,0.0
2022-01-06 04:15:00,16.284907,0.0,0.0,0.0,0.0
2022-01-06 04:30:00,16.284907,0.0,0.0,0.0,0.0
2022-01-06 04:45:00,16.284907,1.2222222,0.0,0.0,12.222222
2022-01-06 05:00:00,15.979352,0.0,0.0,0.0,0.0
2022-01-06 05:15:00,15.979352,0.0,0.0,0.0,0.0
2022-01-06 05:30:00,15.979352,0.0,0.0,0.0,0.0
2022-01-06 05:45:00,15.979352,0.0,0.0,0.0,0.0
2022-01-06 06:00:00,15.979352,0.0,0.0,0.0,0.0
2022-01-06 06:15:00,15.979352,0.0,0.0,0.0,0.0
2022-01-06 06:30:00,15.979352,1.2222222,0.0,0.0,12.222222
2022-01-06 06:45:00,15.673796,0.0,1.9631265,0.0,0.0
2022-01-06 07:00:00,16.164578,1.8360889,0.0,0.0,12.222222
2022-01-06 07:15:00,15.705556,0.0,0.0,0.0,0.0
2022-01-06 07:30:00,15.705556,0.0,0.0,0.0,0.0
2022-01-06 07:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-06 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-06 08:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-06 08:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-06 08:45:00,15.4,0.0,0.094325375,0.0,0.0
2022-01-06 09:00:00,15.423581,0.0,1.1278968,0.0,0.0
2022-01-06 09:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-06 09:30:00,15.4,0.0,0.94778236,0.0,0.0
2022-01-06 09:45:00,15.636946,0.0,1.2767045,0.0,0.0
2022-01-06 10:00:00,15.956122,0.0,1.6294247,0.0,0.0
2022-01-06 10:15:00,16.363478,0.0,1.8654952,0.0,0.0
2022-01-06 10:30:00,16.829852,0.0,2.7978064,0.0,0.0
2022-01-06 10:45:00,17.529303,0.0,11.0,0.0,0.0
2022-01-06 11:00:00,20.279303,0.0,11.0,0.0,0.0
2022-01-06 11:15:00,23.029303,0.0,11.0,0.0,0.0
2022-01-06 11:30:00,25.779303,2.0627247,0.0,2.062724697491576,0.0
2022-01-06 11:45:00,25.263622,2.0627247,0.0,2.062724697491576,0.0
2022-01-06 12:00:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 12:15:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 12:30:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 12:45:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 13:00:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 13:15:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 13:30:00,24.747941,0.0,0.0,0.0,0.0
2022-01-06 13:45:00,24.747941,9.3479409,0.0,9.347940936215522,0.0
2022-01-06 14:00:00,22.410956,9.3479409,0.0,9.347940936215522,0.0
2022-01-06 14:15:00,20.07397,9.3479409,0.0,9.347940936215522,0.0
2022-01-06 14:30:00,17.736985,9.3479409,0.0,9.347940936215522,0.0
2022-01-06 14:45:00,15.4,0.0,11.0,0.0,0.0
2022-01-06 15:00:00,18.15,0.0,11.0,0.0,0.0
2022-01-06 15:15:00,20.9,1.2222222,0.0,0.0,12.222222
2022-01-06 15:30:00,20.594444,1.2222222,0.0,0.0,12.222222
2022-01-06 15:45:00,20.288889,1.2222222,0.0,0.0,12.222222
2022-01-06 16:00:00,19.983333,0.0,3.8473314,0.0,0.0
2022-01-06 16:15:00,20.945166,1.5454889,0.0,0.0,12.222222
2022-01-06 16:30:00,20.558794,1.4726889,0.0,0.0,12.222222
2022-01-06 16:45:00,20.190622,1.4985556,0.0,0.0,12.222222
2022-01-06 17:00:00,19.815983,1.6632222,0.0,0.0,12.222222
2022-01-06 17:15:00,19.400177,1.6083556,0.0,0.0,12.222222
2022-01-06 17:30:00,18.998088,0.0,0.0,0.0,0.0
2022-01-06 17:45:00,18.998088,1.7472222,0.0,0.0,12.222222
2022-01-06 18:00:00,18.561283,3.1014222,0.0,0.0,12.222222
2022-01-06 18:15:00,17.785927,1.2287788,0.0,1.2287788146702037,0.0
2022-01-06 18:30:00,17.478733,1.2287788,0.0,1.2287788146702037,0.0
2022-01-06 18:45:00,17.171538,1.2287788,0.0,1.2287788146702037,0.0
2022-01-06 19:00:00,16.864343,0.0,0.0,0.0,0.0
2022-01-06 19:15:00,16.864343,1.8389815,0.0,1.8389815187282017,0.0
2022-01-06 19:30:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 19:45:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 20:00:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 20:15:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 20:30:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 20:45:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 21:00:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 21:15:00,16.404598,0.0,0.0,0.0,0.0
2022-01-06 21:30:00,16.404598,1.2253144,0.0,1.2253143873523655,0.0
2022-01-06 21:45:00,16.098269,0.0,0.0,0.0,0.0
2022-01-06 22:00:00,16.098269,1.7145556,0.0,0.0,12.222222
2022-01-06 22:15:00,15.66963,0.0,0.0,0.0,0.0
2022-01-06 22:30:00,15.66963,0.0,0.0,0.0,0.0
2022-01-06 22:45:00,15.66963,0.0,0.0,0.0,0.0
2022-01-06 23:00:00,15.66963,0.0,0.0,0.0,0.0
2022-01-06 23:15:00,15.66963,0.0,0.0,0.0,0.0
2022-01-06 23:30:00,15.66963,0.0,0.14370098,0.0,0.0
2022-01-06 23:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-07 00:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 00:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 00:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 00:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 01:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 01:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 01:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 01:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 02:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 02:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 02:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 02:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 03:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 03:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 03:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 03:45:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-07 04:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-07 04:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 04:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 04:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 05:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 05:15:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-07 05:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-07 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 06:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 06:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 06:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 07:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 07:15:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-07 07:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-07 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-07 08:15:00,15.4,0.0,6.2441111,0.0,0.0
2022-01-07 08:30:00,16.961028,1.3884019,0.0,0.0,12.222222
2022-01-07 08:45:00,16.613927,0.0,0.033179691,0.0,0.0
2022-01-07 09:00:00,16.622222,1.2222222,0.0,0.0,12.222222
2022-01-07 09:15:00,16.316667,1.2222222,0.0,0.0,12.222222
2022-01-07 09:30:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-07 09:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-07 10:00:00,15.4,0.0,11.0,0.0,0.0
2022-01-07 10:15:00,18.15,1.2222222,0.0,0.0,12.222222
2022-01-07 10:30:00,17.844444,0.0,4.2452019,0.0,0.0
2022-01-07 10:45:00,18.905745,0.0,2.5254793,0.0,0.0
2022-01-07 11:00:00,19.537115,1.2222222,0.0,0.0,12.222222
2022-01-07 11:15:00,19.231559,1.2222222,0.0,0.0,12.222222
2022-01-07 11:30:00,18.926004,0.0,7.8174632,0.0,0.0
2022-01-07 11:45:00,20.880369,1.2222222,0.0,0.0,12.222222
2022-01-07 12:00:00,20.574814,1.2222222,0.0,0.0,12.222222
2022-01-07 12:15:00,20.269258,0.0,7.554513,0.0,0.0
2022-01-07 12:30:00,22.157887,1.2222222,0.0,0.0,12.222222
2022-01-07 12:45:00,21.852331,1.2222222,0.0,0.0,12.222222
2022-01-07 13:00:00,21.546775,1.2222222,0.0,0.0,12.222222
2022-01-07 13:15:00,21.24122,1.2222222,0.0,0.0,12.222222
2022-01-07 13:30:00,20.935664,1.2222222,0.0,0.0,12.222222
2022-01-07 13:45:00,20.630109,0.0,11.0,0.0,0.0
2022-01-07 14:00:00,23.380109,0.0,1.6863872,0.0,0.0
2022-01-07 14:15:00,23.801706,0.0,1.6366658,0.0,0.0
2022-01-07 14:30:00,24.210872,1.2222222,0.0,0.0,12.222222
2022-01-07 14:45:00,23.905317,1.2222222,0.0,0.0,12.222222
2022-01-07 15:00:00,23.599761,0.0,2.8313013,0.0,0.0
2022-01-07 15:15:00,24.307586,1.2222222,0.0,0.0,12.222222
2022-01-07 15:30:00,24.002031,0.0,0.010575989,0.0,0.0
2022-01-07 15:45:00,24.004675,1.5486011,0.0,0.0,12.222222
2022-01-07 16:00:00,23.617524,1.7039297,0.0,0.0,12.222222
2022-01-07 16:15:00,23.191542,1.8924222,0.0,0.0,12.222222
2022-01-07 16:30:00,22.718436,0.0,0.0,0.0,0.0
2022-01-07 16:45:00,22.718436,3.4348889,0.0,0.0,12.222222
2022-01-07 17:00:00,21.859714,0.0,0.0,0.0,0.0
2022-01-07 17:15:00,21.859714,0.0,0.0,0.0,0.0
2022-01-07 17:30:00,21.859714,5.6359556,0.0,0.0,12.222222
2022-01-07 17:45:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 18:00:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 18:15:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 18:30:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 18:45:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 19:00:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 19:15:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 19:30:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 19:45:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 20:00:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 20:15:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 20:30:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 20:45:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 21:00:00,20.450725,0.0,0.0,0.0,0.0
2022-01-07 21:15:00,20.450725,1.6854222,0.0,0.0,12.222222
2022-01-07 21:30:00,20.02937,0.0,0.0,0.0,0.0
2022-01-07 21:45:00,20.02937,0.0,0.0,0.0,0.0
2022-01-07 22:00:00,20.02937,0.0,0.0,0.0,0.0
2022-01-07 22:15:00,20.02937,1.9322222,0.0,0.0,12.222222
2022-01-07 22:30:00,19.546314,0.0,0.0,0.0,0.0
2022-01-07 22:45:00,19.546314,0.0,0.0,0.0,0.0
2022-01-07 23:00:00,19.546314,0.0,0.0,0.0,0.0
2022-01-07 23:15:00,19.546314,0.0,0.0,0.0,0.0
2022-01-07 23:30:00,19.546314,1.7773556,0.0,0.0,12.222222
2022-01-07 23:45:00,19.101975,0.0,0.0,0.0,0.0
2022-01-08 00:00:00,19.101975,0.0,0.0,0.0,0.0
2022-01-08 00:15:00,19.101975,0.0,0.0,0.0,0.0
2022-01-08 00:30:00,19.101975,0.0,0.0,0.0,0.0
2022-01-08 00:45:00,19.101975,0.0,0.0,0.0,0.0
2022-01-08 01:00:00,19.101975,3.2640889,0.0,0.0,12.222222
2022-01-08 01:15:00,18.285953,1.8939556,0.0,0.0,12.222222
2022-01-08 01:30:00,17.812464,1.6124222,0.0,0.0,12.222222
2022-01-08 01:45:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 02:00:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 02:15:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 02:30:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 02:45:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 03:00:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 03:15:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 03:30:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 03:45:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 04:00:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 04:15:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 04:30:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 04:45:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 05:00:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 05:15:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 05:30:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 05:45:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 06:00:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 06:15:00,17.409359,0.0,0.0,0.0,0.0
2022-01-08 06:30:00,17.409359,1.6199556,0.0,0.0,12.222222
2022-01-08 06:45:00,17.00437,1.9313556,0.0,0.0,12.222222
2022-01-08 07:00:00,16.521531,0.0,0.0,0.0,0.0
2022-01-08 07:15:00,16.521531,0.0,0.0,0.0,0.0
2022-01-08 07:30:00,16.521531,0.0,0.0,0.0,0.0
2022-01-08 07:45:00,16.521531,1.2222222,0.0,0.0,12.222222
2022-01-08 08:00:00,16.215975,0.0,0.0,0.0,0.0
2022-01-08 08:15:00,16.215975,0.0,0.0,0.0,0.0
2022-01-08 08:30:00,16.215975,0.0,5.3126602,0.0,0.0
2022-01-08 08:45:00,17.54414,1.0239626,0.0,1.0239625827968677,0.0
2022-01-08 09:00:00,17.28815,1.0239626,0.0,1.0239625827968677,0.0
2022-01-08 09:15:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 09:30:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 09:45:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 10:00:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 10:15:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 10:30:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 10:45:00,17.032159,0.0,0.0,0.0,0.0
2022-01-08 11:00:00,17.032159,1.6551377,0.0,1.6551376772404236,0.0
2022-01-08 11:15:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 11:30:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 11:45:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 12:00:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 12:15:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 12:30:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 12:45:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 13:00:00,16.618375,0.0,0.0,0.0,0.0
2022-01-08 13:15:00,16.618375,1.6244996,0.0,1.6244995773900823,0.0
2022-01-08 13:30:00,16.21225,1.6244996,0.0,1.6244995773900823,0.0
2022-01-08 13:45:00,15.806125,1.6244996,0.0,1.6244995773900823,0.0
2022-01-08 14:00:00,15.4,0.0,11.0,0.0,0.0
2022-01-08 14:15:00,18.15,0.0,11.0,0.0,0.0
2022-01-08 14:30:00,20.9,0.0,11.0,0.0,0.0
2022-01-08 14:45:00,23.65,0.0,8.2896193,0.0,0.0
2022-01-08 15:00:00,25.722405,1.2222222,0.0,0.0,12.222222
2022-01-08 15:15:00,25.416849,1.2222222,0.0,0.0,12.222222
2022-01-08 15:30:00,25.111294,1.6149634,0.0,0.0,12.222222
2022-01-08 15:45:00,24.707553,2.0947658,0.0,0.0,12.222222
2022-01-08 16:00:00,24.183861,2.5539868,0.0,0.0,12.222222
2022-01-08 16:15:00,23.545365,1.0124585,0.0,1.0124584837869728,0.0
2022-01-08 16:30:00,23.29225,0.0,0.0,0.0,0.0
2022-01-08 16:45:00,23.29225,0.0,0.0,0.0,0.0
2022-01-08 17:00:00,23.29225,0.0,0.0,0.0,0.0
2022-01-08 17:15:00,23.29225,0.0,0.0,0.0,0.0
2022-01-08 17:30:00,23.29225,0.0,0.0,0.0,0.0
2022-01-08 17:45:00,23.29225,0.0,0.0,0.0,0.0
2022-01-08 18:00:00,23.29225,2.6715234,0.0,2.6715234072864087,0.0
2022-01-08 18:15:00,22.624369,1.8216889,0.0,0.0,12.222222
2022-01-08 18:30:00,22.168947,2.0870222,0.0,0.0,12.222222
2022-01-08 18:45:00,21.647191,1.5896222,0.0,0.0,12.222222
2022-01-08 19:00:00,21.249786,1.7830889,0.0,0.0,12.222222
2022-01-08 19:15:00,20.804014,2.0400222,0.0,0.0,12.222222
2022-01-08 19:30:00,20.294008,1.8139556,0.0,0.0,12.222222
2022-01-08 19:45:00,19.840519,0.0,0.0,0.0,0.0
2022-01-08 20:00:00,19.840519,2.1606222,0.0,0.0,12.222222
2022-01-08 20:15:00,19.300364,1.6673556,0.0,0.0,12.222222
2022-01-08 20:30:00,18.883525,1.7406889,0.0,0.0,12.222222
2022-01-08 20:45:00,18.448353,1.7328889,0.0,0.0,12.222222
2022-01-08 21:00:00,18.01513,2.0194889,0.0,0.0,12.222222
2022-01-08 21:15:00,17.510258,0.0,0.0,0.0,0.0
2022-01-08 21:30:00,17.510258,0.0,0.0,0.0,0.0
2022-01-08 21:45:00,17.510258,0.0,0.0,0.0,0.0
2022-01-08 22:00:00,17.510258,1.4986222,0.0,0.0,12.222222
2022-01-08 22:15:00,17.135603,0.0,0.0,0.0,0.0
2022-01-08 22:30:00,17.135603,0.0,0.0,0.0,0.0
2022-01-08 22:45:00,17.135603,0.0,0.0,0.0,0.0
2022-01-08 23:00:00,17.135603,1.4205556,0.0,0.0,12.222222
2022-01-08 23:15:00,16.780464,0.0,0.0,0.0,0.0
2022-01-08 23:30:00,16.780464,0.0,0.0,0.0,0.0
2022-01-08 23:45:00,16.780464,0.0,0.0,0.0,0.0
2022-01-09 00:00:00,16.780464,0.0,0.0,0.0,0.0
2022-01-09 00:15:00,16.780464,0.0,0.0,0.0,0.0
2022-01-09 00:30:00,16.780464,0.0,0.0,0.0,0.0
2022-01-09 00:45:00,16.780464,1.6445215,0.0,0.0,12.222222
2022-01-09 01:00:00,16.369333,0.0,0.0,0.0,0.0
2022-01-09 01:15:00,16.369333,0.0,0.0,0.0,0.0
2022-01-09 01:30:00,16.369333,0.0,0.0,0.0,0.0
2022-01-09 01:45:00,16.369333,0.0,0.0,0.0,0.0
2022-01-09 02:00:00,16.369333,0.0,0.0,0.0,0.0
2022-01-09 02:15:00,16.369333,1.4328889,0.0,0.0,12.222222
2022-01-09 02:30:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 02:45:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 03:00:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 03:15:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 03:30:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 03:45:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 04:00:00,16.011111,0.0,0.0,0.0,0.0
2022-01-09 04:15:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-09 04:30:00,15.705556,0.0,0.0,0.0,0.0
2022-01-09 04:45:00,15.705556,0.0,0.0,0.0,0.0
2022-01-09 05:00:00,15.705556,1.2222222,0.0,0.0,12.222222
