,Heimspeicher Laden [kW],Heimspeicher Ladezustand [kWh],Heimspeicher Entladen [kW]
2022-01-11 14:15:00,1.9551141,8.809289,0.0
2022-01-11 14:30:00,1.6425905,9.2714255,0.0
2022-01-11 14:45:00,1.369476,9.659222,0.0
2022-01-11 15:00:00,0.92221829,9.9820569,0.0
2022-01-11 15:15:00,0.016687822,10.198587,0.0
2022-01-11 15:30:00,0.0,10.2,0.23973705
2022-01-11 15:45:00,0.0,10.13436,1.7613126
2022-01-11 16:00:00,0.0,9.6683225,1.9547219
2022-01-11 16:15:00,0.0,9.151504,2.0614667
2022-01-11 16:30:00,0.0,8.6067241,10.0
2022-01-11 16:45:00,0.0,5.9729926,10.0
2022-01-11 17:00:00,0.0,3.3399199,8.7519448
2022-01-11 17:15:00,0.0,1.0359412,0.0
2022-01-11 17:30:00,0.0,1.0356821,0.0
2022-01-11 17:45:00,0.0,1.0354231,0.0
2022-01-11 18:00:00,0.0,1.0351641,0.0
2022-01-11 18:15:00,0.0,1.0349053,0.0
2022-01-11 18:30:00,0.0,1.0346464,0.0
2022-01-11 18:45:00,0.0,1.0343877,0.0
2022-01-11 19:00:00,0.0,1.034129,0.0
2022-01-11 19:15:00,0.0,1.0338704,0.0
2022-01-11 19:30:00,0.0,1.0336118,0.0
2022-01-11 19:45:00,0.0,1.0333533,0.0
2022-01-11 20:00:00,0.0,1.0330949,0.0
2022-01-11 20:15:00,0.0,1.0328365,0.0
2022-01-11 20:30:00,0.0,1.0325782,0.0
2022-01-11 20:45:00,0.0,1.0323199,0.0
2022-01-11 21:00:00,0.0,1.0320618,0.0
2022-01-11 21:15:00,0.0,1.0318036,0.0
2022-01-11 21:30:00,0.0,1.0315456,0.0
2022-01-11 21:45:00,0.0,1.0312876,0.0
2022-01-11 22:00:00,0.0,1.0310297,0.0
2022-01-11 22:15:00,0.0,1.0307718,0.0
2022-01-11 22:30:00,0.0,1.0305141,0.0
2022-01-11 22:45:00,0.0,1.0302563,0.0
2022-01-11 23:00:00,0.0,1.0299987,0.0
2022-01-11 23:15:00,0.0,1.0297411,0.0
2022-01-11 23:30:00,0.0,1.0294835,0.0
2022-01-11 23:45:00,0.0,1.0292261,0.0
2022-01-12 00:00:00,0.0,1.0289687,0.0
2022-01-12 00:15:00,0.0,1.0287113,0.0
2022-01-12 00:30:00,0.0,1.0284541,0.0
2022-01-12 00:45:00,0.0,1.0281968,0.0
2022-01-12 01:00:00,0.0,1.0279397,0.0
2022-01-12 01:15:00,0.0,1.0276826,0.0
2022-01-12 01:30:00,0.0,1.0274256,0.0
2022-01-12 01:45:00,0.0,1.0271686,0.0
2022-01-12 02:00:00,0.0,1.0269118,0.0
2022-01-12 02:15:00,0.0,1.0266549,0.0
2022-01-12 02:30:00,0.0,1.0263982,0.0
2022-01-12 02:45:00,0.0,1.0261415,0.0
2022-01-12 03:00:00,0.0,1.0258848,0.0
2022-01-12 03:15:00,0.0,1.0256283,0.0
2022-01-12 03:30:00,0.0,1.0253718,0.0
2022-01-12 03:45:00,0.0,1.0251153,0.0
2022-01-12 04:00:00,0.0,1.024859,0.0
2022-01-12 04:15:00,0.0,1.0246026,0.0
2022-01-12 04:30:00,0.0,1.0243464,0.0
2022-01-12 04:45:00,0.0,1.0240902,0.0
2022-01-12 05:00:00,0.0,1.0238341,0.0
2022-01-12 05:15:00,0.0,1.023578,0.0
2022-01-12 05:30:00,0.0,1.0233221,0.0
2022-01-12 05:45:00,0.0,1.0230661,0.0
2022-01-12 06:00:00,0.0,1.0228103,0.0
2022-01-12 06:15:00,0.0,1.0225545,0.0
2022-01-12 06:30:00,0.0,1.0222987,0.0
2022-01-12 06:45:00,0.0,1.0220431,0.0
2022-01-12 07:00:00,0.0,1.0217875,0.0
2022-01-12 07:15:00,0.0,1.0215319,0.0
2022-01-12 07:30:00,0.0,1.0212764,0.0
2022-01-12 07:45:00,0.0,1.021021,0.0
2022-01-12 08:00:00,0.0,1.0207657,0.0
2022-01-12 08:15:00,0.0,1.0205104,0.0
2022-01-12 08:30:00,0.0,1.0202552,0.0
2022-01-12 08:45:00,0.0010740871,1.02,0.0
2022-01-12 09:00:00,0.0010740871,1.02,0.0
2022-01-12 09:15:00,0.0010740871,1.02,0.0
2022-01-12 09:30:00,0.0010740871,1.02,0.0
2022-01-12 09:45:00,0.0010740871,1.02,0.0
2022-01-12 10:00:00,0.0010740871,1.02,0.0
2022-01-12 10:15:00,0.0010740871,1.02,0.0
2022-01-12 10:30:00,0.0010740871,1.02,0.0
2022-01-12 10:45:00,0.0010740871,1.02,0.0
2022-01-12 11:00:00,0.1327382,1.02,0.0
2022-01-12 11:15:00,2.8959736,1.0512702,0.0
2022-01-12 11:30:00,2.8685285,1.738801,0.0
2022-01-12 11:45:00,2.8891364,2.4196417,0.0
2022-01-12 12:00:00,2.9958686,3.1052065,0.0
2022-01-12 12:15:00,2.2722567,3.8159487,0.0
2022-01-12 12:30:00,2.8877005,4.3546553,0.0
2022-01-12 12:45:00,2.8590044,5.0393951,0.0
2022-01-12 13:00:00,2.715974,5.7171483,0.0
2022-01-12 13:15:00,2.7096088,6.3607623,0.0
2022-01-12 13:30:00,2.3606216,7.0027036,0.0
2022-01-12 13:45:00,2.2002907,7.5615999,0.0
2022-01-12 14:00:00,2.1657811,8.0822778,0.0
2022-01-12 14:15:00,1.8246887,8.5946295,0.0
2022-01-12 14:30:00,1.6749139,9.0258436,0.0
2022-01-12 14:45:00,1.3763157,9.4213784,0.0
2022-01-12 15:00:00,1.0190394,9.7458971,0.0
2022-01-12 15:15:00,0.66464377,9.9854816,0.0
2022-01-12 15:30:00,0.25978514,10.140837,0.0
2022-01-12 15:45:00,0.0,10.2,0.016422356
2022-01-12 16:00:00,0.0,10.193127,0.32307079
2022-01-12 16:15:00,0.0,10.10556,0.37886667
2022-01-12 16:30:00,0.0,10.00333,0.41873333
2022-01-12 16:45:00,0.0,9.8906357,0.51066667
2022-01-12 17:00:00,0.0,9.7537761,10.0
2022-01-12 17:15:00,0.0,7.1197578,10.0
2022-01-12 17:30:00,0.0,4.4863982,10.0
2022-01-12 17:45:00,0.0,1.8536973,3.1037417
2022-01-12 18:00:00,0.0,1.0364596,0.0
2022-01-12 18:15:00,0.0,1.0362003,0.0
2022-01-12 18:30:00,0.0,1.0359412,0.0
2022-01-12 18:45:00,0.0,1.0356821,0.0
2022-01-12 19:00:00,0.0,1.0354231,0.0
2022-01-12 19:15:00,0.0,1.0351641,0.0
2022-01-12 19:30:00,0.0,1.0349053,0.0
2022-01-12 19:45:00,0.0,1.0346464,0.0
2022-01-12 20:00:00,0.0,1.0343877,0.0
2022-01-12 20:15:00,0.0,1.034129,0.0
2022-01-12 20:30:00,0.0,1.0338704,0.0
2022-01-12 20:45:00,0.0,1.0336118,0.0
2022-01-12 21:00:00,0.0,1.0333533,0.0
2022-01-12 21:15:00,0.0,1.0330949,0.0
2022-01-12 21:30:00,0.0,1.0328365,0.0
2022-01-12 21:45:00,0.0,1.0325782,0.0
2022-01-12 22:00:00,0.0,1.0323199,0.0
2022-01-12 22:15:00,0.0,1.0320618,0.0
2022-01-12 22:30:00,0.0,1.0318036,0.0
2022-01-12 22:45:00,0.0,1.0315456,0.0
2022-01-12 23:00:00,0.0,1.0312876,0.0
2022-01-12 23:15:00,0.0,1.0310297,0.0
2022-01-12 23:30:00,0.0,1.0307718,0.0
2022-01-12 23:45:00,0.0,1.0305141,0.0
2022-01-13 00:00:00,0.0,1.0302563,0.0
2022-01-13 00:15:00,0.0,1.0299987,0.0
2022-01-13 00:30:00,0.0,1.0297411,0.0
2022-01-13 00:45:00,0.0,1.0294835,0.0
2022-01-13 01:00:00,0.0,1.0292261,0.0
2022-01-13 01:15:00,0.0,1.0289687,0.0
2022-01-13 01:30:00,0.0,1.0287113,0.0
2022-01-13 01:45:00,0.0,1.0284541,0.0
2022-01-13 02:00:00,0.0,1.0281968,0.0
2022-01-13 02:15:00,0.0,1.0279397,0.0
2022-01-13 02:30:00,0.0,1.0276826,0.0
2022-01-13 02:45:00,0.0,1.0274256,0.0
2022-01-13 03:00:00,0.0,1.0271686,0.0
2022-01-13 03:15:00,0.0,1.0269118,0.0
2022-01-13 03:30:00,0.0,1.0266549,0.0
2022-01-13 03:45:00,0.0,1.0263982,0.0
2022-01-13 04:00:00,0.0,1.0261415,0.0
2022-01-13 04:15:00,0.0,1.0258848,0.0
2022-01-13 04:30:00,0.0,1.0256283,0.0
2022-01-13 04:45:00,0.0,1.0253718,0.0
2022-01-13 05:00:00,0.0,1.0251153,0.0
2022-01-13 05:15:00,0.0,1.024859,0.0
2022-01-13 05:30:00,0.0,1.0246026,0.0
2022-01-13 05:45:00,0.0,1.0243464,0.0
2022-01-13 06:00:00,0.0,1.0240902,0.0
2022-01-13 06:15:00,0.0,1.0238341,0.0
2022-01-13 06:30:00,0.0,1.023578,0.0
2022-01-13 06:45:00,0.0,1.0233221,0.0
2022-01-13 07:00:00,0.0,1.0230661,0.0
2022-01-13 07:15:00,0.0,1.0228103,0.0
2022-01-13 07:30:00,0.0,1.0225545,0.0
2022-01-13 07:45:00,0.0,1.0222987,0.0
2022-01-13 08:00:00,0.0,1.0220431,0.0
2022-01-13 08:15:00,0.0,1.0217875,0.0
2022-01-13 08:30:00,0.0,1.0215319,0.0
2022-01-13 08:45:00,0.0,1.0212764,0.0
2022-01-13 09:00:00,0.0,1.021021,0.0
2022-01-13 09:15:00,0.0,1.0207657,0.0
2022-01-13 09:30:00,0.0,1.0205104,0.0
2022-01-13 09:45:00,0.0,1.0202552,0.0
2022-01-13 10:00:00,1.511672,1.02,0.0
2022-01-13 10:15:00,2.0712371,1.378767,0.0
2022-01-13 10:30:00,2.4822148,1.870341,0.0
2022-01-13 10:45:00,0.0,2.4593993,5.4654404
2022-01-13 11:00:00,0.0,1.0205104,0.0
2022-01-13 11:15:00,0.0,1.0202552,0.0
2022-01-13 11:30:00,3.0307863,1.02,0.0
2022-01-13 11:45:00,3.066644,1.7395567,0.0
2022-01-13 12:00:00,3.2104962,2.4674496,0.0
2022-01-13 12:15:00,0.0,3.2293253,7.748997
2022-01-13 12:30:00,0.0,1.1893079,0.64223993
2022-01-13 12:45:00,3.0819812,1.02,0.0
2022-01-13 13:00:00,3.0339357,1.7517155,0.0
2022-01-13 13:15:00,0.0,2.4718371,5.5126923
2022-01-13 13:30:00,0.0,1.0205104,0.0
2022-01-13 13:45:00,0.0,1.0202552,0.0
2022-01-13 14:00:00,1.6490055,1.02,0.0
2022-01-13 14:15:00,0.0,1.4113837,1.4859168
2022-01-13 14:30:00,1.1295436,1.02,0.0
2022-01-13 14:45:00,1.60527,1.2880115,0.0
2022-01-13 15:00:00,1.3024816,1.668941,0.0
2022-01-13 15:15:00,0.95166909,1.977863,0.0
2022-01-13 15:30:00,0.0,2.2033898,4.4947871
2022-01-13 15:45:00,0.20545013,1.02,0.0
2022-01-13 16:00:00,0.0,1.0685393,0.069351555
2022-01-13 16:15:00,0.0,1.0500217,0.047581624
2022-01-13 16:30:00,0.0,1.0372376,0.0
2022-01-13 16:45:00,0.0,1.0369782,0.0
2022-01-13 17:00:00,0.0,1.0367188,0.0
2022-01-13 17:15:00,0.0,1.0364596,0.0
2022-01-13 17:30:00,0.0,1.0362003,0.0
2022-01-13 17:45:00,0.0,1.0359412,0.0
2022-01-13 18:00:00,0.0,1.0356821,0.0
2022-01-13 18:15:00,0.0,1.0354231,0.0
2022-01-13 18:30:00,0.0,1.0351641,0.0
2022-01-13 18:45:00,0.0,1.0349053,0.0
2022-01-13 19:00:00,0.0,1.0346464,0.0
2022-01-13 19:15:00,0.0,1.0343877,0.0
2022-01-13 19:30:00,0.0,1.034129,0.0
2022-01-13 19:45:00,0.0,1.0338704,0.0
2022-01-13 20:00:00,0.0,1.0336118,0.0
2022-01-13 20:15:00,0.0,1.0333533,0.0
2022-01-13 20:30:00,0.0,1.0330949,0.0
2022-01-13 20:45:00,0.0,1.0328365,0.0
2022-01-13 21:00:00,0.0,1.0325782,0.0
2022-01-13 21:15:00,0.0,1.0323199,0.0
2022-01-13 21:30:00,0.0,1.0320618,0.0
2022-01-13 21:45:00,0.0,1.0318036,0.0
2022-01-13 22:00:00,0.0,1.0315456,0.0
2022-01-13 22:15:00,0.0,1.0312876,0.0
2022-01-13 22:30:00,0.0,1.0310297,0.0
2022-01-13 22:45:00,0.0,1.0307718,0.0
2022-01-13 23:00:00,0.0,1.0305141,0.0
2022-01-13 23:15:00,0.0,1.0302563,0.0
2022-01-13 23:30:00,0.0,1.0299987,0.0
2022-01-13 23:45:00,0.0,1.0297411,0.0
2022-01-14 00:00:00,0.0,1.0294835,0.0
2022-01-14 00:15:00,0.0,1.0292261,0.0
2022-01-14 00:30:00,0.0,1.0289687,0.0
2022-01-14 00:45:00,0.0,1.0287113,0.0
2022-01-14 01:00:00,0.0,1.0284541,0.0
2022-01-14 01:15:00,0.0,1.0281968,0.0
2022-01-14 01:30:00,0.0,1.0279397,0.0
2022-01-14 01:45:00,0.0,1.0276826,0.0
2022-01-14 02:00:00,0.0,1.0274256,0.0
2022-01-14 02:15:00,0.0,1.0271686,0.0
2022-01-14 02:30:00,0.0,1.0269118,0.0
2022-01-14 02:45:00,0.0,1.0266549,0.0
2022-01-14 03:00:00,0.0,1.0263982,0.0
2022-01-14 03:15:00,0.0,1.0261415,0.0
2022-01-14 03:30:00,0.0,1.0258848,0.0
2022-01-14 03:45:00,0.0,1.0256283,0.0
2022-01-14 04:00:00,0.0,1.0253718,0.0
2022-01-14 04:15:00,0.0,1.0251153,0.0
2022-01-14 04:30:00,0.0,1.024859,0.0
2022-01-14 04:45:00,0.0,1.0246026,0.0
2022-01-14 05:00:00,0.0,1.0243464,0.0
2022-01-14 05:15:00,0.0,1.0240902,0.0
2022-01-14 05:30:00,0.0,1.0238341,0.0
2022-01-14 05:45:00,0.0,1.023578,0.0
2022-01-14 06:00:00,0.0,1.0233221,0.0
2022-01-14 06:15:00,0.0,1.0230661,0.0
2022-01-14 06:30:00,0.0,1.0228103,0.0
2022-01-14 06:45:00,0.0,1.0225545,0.0
2022-01-14 07:00:00,0.0,1.0222987,0.0
2022-01-14 07:15:00,0.0,1.0220431,0.0
2022-01-14 07:30:00,0.0,1.0217875,0.0
2022-01-14 07:45:00,0.0,1.0215319,0.0
2022-01-14 08:00:00,0.0,1.0212764,0.0
2022-01-14 08:15:00,0.0,1.021021,0.0
2022-01-14 08:30:00,0.0,1.0207657,0.0
2022-01-14 08:45:00,0.0,1.0205104,0.0
2022-01-14 09:00:00,0.0,1.0202552,0.0
2022-01-14 09:15:00,0.0010740871,1.02,0.0
2022-01-14 09:30:00,0.0010740871,1.02,0.0
2022-01-14 09:45:00,0.0010740871,1.02,0.0
2022-01-14 10:00:00,0.0010740871,1.02,0.0
2022-01-14 10:15:00,0.0010740871,1.02,0.0
2022-01-14 10:30:00,0.0010740871,1.02,0.0
2022-01-14 10:45:00,0.0010740871,1.02,0.0
2022-01-14 11:00:00,0.0010740871,1.02,0.0
2022-01-14 11:15:00,2.744523,1.02,0.0
2022-01-14 11:30:00,3.0684861,1.6715691,0.0
2022-01-14 11:45:00,3.1014982,2.3999165,0.0
2022-01-14 12:00:00,3.1758431,3.1359221,0.0
2022-01-14 12:15:00,3.2189096,3.8894006,0.0
2022-01-14 12:30:00,3.1606274,4.6529189,0.0
2022-01-14 12:45:00,3.0579371,5.4024043,0.0
2022-01-14 13:00:00,2.8969205,6.1273132,0.0
2022-01-14 13:15:00,2.6944603,6.8137994,0.0
2022-01-14 13:30:00,2.4776938,7.4520296,0.0
2022-01-14 13:45:00,2.211131,8.0386182,0.0
2022-01-14 14:00:00,1.4777084,8.5617514,0.0
2022-01-14 14:15:00,1.1762581,8.9105659,0.0
2022-01-14 14:30:00,1.5949622,9.1876987,0.0
2022-01-14 14:45:00,1.1887509,9.5642045,0.0
2022-01-14 15:00:00,0.81901785,9.8441409,0.0
2022-01-14 15:15:00,0.36722835,10.036196,0.0
2022-01-14 15:30:00,0.34370014,10.120902,0.0
2022-01-14 15:45:00,0.0,10.2,0.37150621
2022-01-14 16:00:00,0.0,10.099684,0.34429773
2022-01-14 16:15:00,0.0,10.006554,0.55517745
2022-01-14 16:30:00,0.0,9.8579518,0.57413333
2022-01-14 16:45:00,0.0,9.7043987,0.77953333
2022-01-14 17:00:00,0.0,9.4968313,0.63826667
2022-01-14 17:15:00,0.0,9.3264913,0.94973333
2022-01-14 17:30:00,0.0,9.074229,0.72346667
2022-01-14 17:45:00,0.0,8.8815736,0.55246667
2022-01-14 18:00:00,0.0,8.7339664,0.54733333
2022-01-14 18:15:00,0.0,8.587747,0.85786667
2022-01-14 18:30:00,0.0,8.3598449,0.58513333
2022-01-14 18:45:00,0.0,8.2037717,0.3504
2022-01-14 19:00:00,0.0,8.1095095,0.28453333
2022-01-14 19:15:00,0.0,8.0326041,0.279
2022-01-14 19:30:00,0.0,7.9571742,0.33773333
2022-01-14 19:45:00,0.0,7.8663069,0.35513333
2022-01-14 20:00:00,0.0,7.7708835,0.36766667
2022-01-14 20:15:00,0.0,7.6721856,0.3702
2022-01-14 20:30:00,0.0,7.5728458,0.33206667
2022-01-14 20:45:00,0.0,7.4835659,0.3654
2022-01-14 21:00:00,0.0,7.3855364,0.32313333
2022-01-14 21:15:00,0.0,7.2986543,0.29533333
2022-01-14 21:30:00,0.0,7.2191096,0.2652
2022-01-14 21:45:00,0.0,7.1475147,0.27126667
2022-01-14 22:00:00,0.0,7.0743412,10.0
2022-01-14 22:15:00,0.0,4.440993,10.0
2022-01-14 22:30:00,0.0,1.8083034,0.60733333
2022-01-14 22:45:00,0.0,1.6480266,0.53653333
2022-01-14 23:00:00,0.0,1.5064214,0.5018
2022-01-14 23:15:00,0.0,1.3739921,0.7368
2022-01-14 23:30:00,0.0,1.1797537,0.13026667
2022-01-14 23:45:00,0.0,1.1451779,0.43952879
2022-01-15 00:00:00,0.0,1.0292261,0.0
2022-01-15 00:15:00,0.0,1.0289687,0.0
2022-01-15 00:30:00,0.0,1.0287113,0.0
2022-01-15 00:45:00,0.0,1.0284541,0.0
2022-01-15 01:00:00,0.0,1.0281968,0.0
2022-01-15 01:15:00,0.0,1.0279397,0.0
2022-01-15 01:30:00,0.0,1.0276826,0.0
2022-01-15 01:45:00,0.0,1.0274256,0.0
2022-01-15 02:00:00,0.0,1.0271686,0.0
2022-01-15 02:15:00,0.0,1.0269118,0.0
2022-01-15 02:30:00,0.0,1.0266549,0.0
2022-01-15 02:45:00,0.0,1.0263982,0.0
2022-01-15 03:00:00,0.0,1.0261415,0.0
2022-01-15 03:15:00,0.0,1.0258848,0.0
2022-01-15 03:30:00,0.0,1.0256283,0.0
2022-01-15 03:45:00,0.0,1.0253718,0.0
2022-01-15 04:00:00,0.0,1.0251153,0.0
2022-01-15 04:15:00,0.0,1.024859,0.0
2022-01-15 04:30:00,0.0,1.0246026,0.0
2022-01-15 04:45:00,0.0,1.0243464,0.0
2022-01-15 05:00:00,0.0,1.0240902,0.0
2022-01-15 05:15:00,0.0,1.0238341,0.0
2022-01-15 05:30:00,0.0,1.023578,0.0
2022-01-15 05:45:00,0.0,1.0233221,0.0
2022-01-15 06:00:00,0.0,1.0230661,0.0
2022-01-15 06:15:00,0.0,1.0228103,0.0
2022-01-15 06:30:00,0.0,1.0225545,0.0
2022-01-15 06:45:00,0.0,1.0222987,0.0
2022-01-15 07:00:00,0.0,1.0220431,0.0
2022-01-15 07:15:00,0.0,1.0217875,0.0
2022-01-15 07:30:00,0.0,1.0215319,0.0
2022-01-15 07:45:00,0.0,1.0212764,0.0
2022-01-15 08:00:00,0.0,1.021021,0.0
2022-01-15 08:15:00,0.0,1.0207657,0.0
2022-01-15 08:30:00,0.0,1.0205104,0.0
2022-01-15 08:45:00,0.0,1.0202552,0.0
2022-01-15 09:00:00,0.41311369,1.02,0.0
2022-01-15 09:15:00,0.81786356,1.1178594,0.0
2022-01-15 09:30:00,0.0,1.3118224,1.1067089
2022-01-15 09:45:00,0.0,1.0202552,0.0
2022-01-15 10:00:00,0.0010740871,1.02,0.0
2022-01-15 10:15:00,0.0010740871,1.02,0.0
2022-01-15 10:30:00,0.0010740871,1.02,0.0
2022-01-15 10:45:00,0.0010740871,1.02,0.0
2022-01-15 11:00:00,0.0010740871,1.02,0.0
2022-01-15 11:15:00,1.4209529,1.02,0.0
2022-01-15 11:30:00,3.0653274,1.3572212,0.0
2022-01-15 11:45:00,3.0946648,2.0848971,0.0
2022-01-15 12:00:00,3.1140083,2.8193585,0.0
2022-01-15 12:15:00,3.1633414,3.5582304,0.0
2022-01-15 12:30:00,3.0929254,4.3086341,0.0
2022-01-15 12:45:00,2.7820352,5.0421263,0.0
2022-01-15 13:00:00,2.5674909,5.7015987,0.0
2022-01-15 13:15:00,2.8251164,6.3099518,0.0
2022-01-15 13:30:00,2.7288615,6.9793389,0.0
2022-01-15 13:45:00,2.5167191,7.625698,0.0
2022-01-15 14:00:00,2.3559118,8.2215117,0.0
2022-01-15 14:15:00,2.1008251,8.7789846,0.0
2022-01-15 14:30:00,1.8639193,9.2757349,0.0
2022-01-15 14:45:00,0.73957029,9.716096,0.0
2022-01-15 15:00:00,0.42378732,9.889314,0.0
2022-01-15 15:15:00,0.47398508,9.9874902,0.0
2022-01-15 15:30:00,0.42606201,10.097564,0.0
2022-01-15 15:45:00,0.026617929,10.196228,0.0
2022-01-15 16:00:00,0.0,10.2,10.0
2022-01-15 16:15:00,0.0,7.5658701,10.0
2022-01-15 16:30:00,0.0,4.932399,10.0
2022-01-15 16:45:00,0.0,2.2995865,0.49186667
2022-01-15 17:00:00,0.0,2.1695728,0.60733333
2022-01-15 17:15:00,0.0,2.0092056,0.79246667
2022-01-15 17:30:00,0.0,1.8001592,0.8112
2022-01-15 17:45:00,0.0,1.5862354,0.84953333
2022-01-15 18:00:00,0.0,1.3622772,1.2397668
2022-01-15 18:15:00,0.0,1.0356821,0.0
2022-01-15 18:30:00,0.0,1.0354231,0.0
2022-01-15 18:45:00,0.0,1.0351641,0.0
2022-01-15 19:00:00,0.0,1.0349053,0.0
2022-01-15 19:15:00,0.0,1.0346464,0.0
2022-01-15 19:30:00,0.0,1.0343877,0.0
2022-01-15 19:45:00,0.0,1.034129,0.0
2022-01-15 20:00:00,0.0,1.0338704,0.0
2022-01-15 20:15:00,0.0,1.0336118,0.0
2022-01-15 20:30:00,0.0,1.0333533,0.0
2022-01-15 20:45:00,0.0,1.0330949,0.0
2022-01-15 21:00:00,0.0,1.0328365,0.0
2022-01-15 21:15:00,0.0,1.0325782,0.0
2022-01-15 21:30:00,0.0,1.0323199,0.0
2022-01-15 21:45:00,0.0,1.0320618,0.0
2022-01-15 22:00:00,0.0,1.0318036,0.0
2022-01-15 22:15:00,0.0,1.0315456,0.0
2022-01-15 22:30:00,0.0,1.0312876,0.0
2022-01-15 22:45:00,0.0,1.0310297,0.0
2022-01-15 23:00:00,0.0,1.0307718,0.0
2022-01-15 23:15:00,0.0,1.0305141,0.0
2022-01-15 23:30:00,0.0,1.0302563,0.0
2022-01-15 23:45:00,0.0,1.0299987,0.0
2022-01-16 00:00:00,0.0,1.0297411,0.0
2022-01-16 00:15:00,0.0,1.0294835,0.0
2022-01-16 00:30:00,0.0,1.0292261,0.0
2022-01-16 00:45:00,0.0,1.0289687,0.0
2022-01-16 01:00:00,0.0,1.0287113,0.0
2022-01-16 01:15:00,0.0,1.0284541,0.0
2022-01-16 01:30:00,0.0,1.0281968,0.0
2022-01-16 01:45:00,0.0,1.0279397,0.0
2022-01-16 02:00:00,0.0,1.0276826,0.0
2022-01-16 02:15:00,0.0,1.0274256,0.0
2022-01-16 02:30:00,0.0,1.0271686,0.0
2022-01-16 02:45:00,0.0,1.0269118,0.0
2022-01-16 03:00:00,0.0,1.0266549,0.0
2022-01-16 03:15:00,0.0,1.0263982,0.0
2022-01-16 03:30:00,0.0,1.0261415,0.0
2022-01-16 03:45:00,0.0,1.0258848,0.0
2022-01-16 04:00:00,0.0,1.0256283,0.0
2022-01-16 04:15:00,0.0,1.0253718,0.0
2022-01-16 04:30:00,0.0,1.0251153,0.0
2022-01-16 04:45:00,0.0,1.024859,0.0
2022-01-16 05:00:00,0.0,1.0246026,0.0
2022-01-16 05:15:00,0.0,1.0243464,0.0
2022-01-16 05:30:00,0.0,1.0240902,0.0
2022-01-16 05:45:00,0.0,1.0238341,0.0
2022-01-16 06:00:00,0.0,1.023578,0.0
2022-01-16 06:15:00,0.0,1.0233221,0.0
2022-01-16 06:30:00,0.0,1.0230661,0.0
2022-01-16 06:45:00,0.0,1.0228103,0.0
2022-01-16 07:00:00,0.0,1.0225545,0.0
2022-01-16 07:15:00,0.0,1.0222987,0.0
2022-01-16 07:30:00,0.0,1.0220431,0.0
2022-01-16 07:45:00,0.0,1.0217875,0.0
2022-01-16 08:00:00,0.0,1.0215319,0.0
2022-01-16 08:15:00,0.0,1.0212764,0.0
2022-01-16 08:30:00,0.0,1.021021,0.0
2022-01-16 08:45:00,0.0,1.0207657,0.0
2022-01-16 09:00:00,0.0,1.0205104,0.0
2022-01-16 09:15:00,0.0,1.0202552,0.0
2022-01-16 09:30:00,1.1416962,1.02,0.0
2022-01-16 09:45:00,0.0,1.2908977,1.027215
2022-01-16 10:00:00,0.0,1.0202552,0.0
2022-01-16 10:15:00,1.925871,1.02,0.0
2022-01-16 10:30:00,0.0,1.4771393,1.7357254
2022-01-16 10:45:00,2.6395643,1.02,0.0
2022-01-16 11:00:00,2.7551028,1.6466414,0.0
2022-01-16 11:15:00,0.0,2.3005665,4.8629968
2022-01-16 11:30:00,0.0,1.0202552,0.0
2022-01-16 11:45:00,2.9226599,1.02,0.0
2022-01-16 12:00:00,0.0,1.7138766,2.6341328
2022-01-16 12:15:00,0.0,1.0202552,0.0
2022-01-16 12:30:00,1.7648378,1.02,0.0
2022-01-16 12:45:00,0.0,1.4388939,0.16721085
2022-01-16 13:00:00,0.0,1.3945312,1.4160718
2022-01-16 13:15:00,0.0,1.0215319,0.0
2022-01-16 13:30:00,0.0,1.0212764,0.0
2022-01-16 13:45:00,0.0,1.021021,0.0
2022-01-16 14:00:00,0.0,1.0207657,0.0
2022-01-16 14:15:00,0.0,1.0205104,0.0
2022-01-16 14:30:00,0.0,1.0202552,0.0
2022-01-16 14:45:00,0.84658995,1.02,0.0
2022-01-16 15:00:00,1.1711551,1.22081,0.0
2022-01-16 15:15:00,0.96778723,1.498654,0.0
2022-01-16 15:30:00,0.39445033,1.7281287,0.0
2022-01-16 15:45:00,0.0,1.8213785,1.2888116
2022-01-16 16:00:00,0.0,1.481762,0.15467733
2022-01-16 16:15:00,0.0,1.4406868,0.41624147
2022-01-16 16:30:00,0.0,1.3307893,0.66973333
2022-01-16 16:45:00,0.0,1.1542109,0.44537284
2022-01-16 17:00:00,0.0,1.0367188,0.0
2022-01-16 17:15:00,0.0,1.0364596,0.0
2022-01-16 17:30:00,0.0,1.0362003,0.0
2022-01-16 17:45:00,0.0,1.0359412,0.0
2022-01-16 18:00:00,0.0,1.0356821,0.0
2022-01-16 18:15:00,0.0,1.0354231,0.0
2022-01-16 18:30:00,0.0,1.0351641,0.0
2022-01-16 18:45:00,0.0,1.0349053,0.0
2022-01-16 19:00:00,0.0,1.0346464,0.0
2022-01-16 19:15:00,0.0,1.0343877,0.0
2022-01-16 19:30:00,0.0,1.034129,0.0
2022-01-16 19:45:00,0.0,1.0338704,0.0
2022-01-16 20:00:00,0.0,1.0336118,0.0
2022-01-16 20:15:00,0.0,1.0333533,0.0
2022-01-16 20:30:00,0.0,1.0330949,0.0
2022-01-16 20:45:00,0.0,1.0328365,0.0
2022-01-16 21:00:00,0.0,1.0325782,0.0
