,Haushaltslast [kW],PV-Erzeugung [kW],Netzbezug [kW],Netzeinspeisung [kW],V2G Entladung ins Haus [kW],Heimspeicher Laden [kW],Heimspeicher Entladen [kW],Heimspeicher Ladezustand [kWh],BEV Laden [kW],BEV Entladen [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW],BEV Ladezustand [kWh]
2022-01-25 09:00:00,0.1036666666666666,1.112833775805778,0.0,0.0,11.0,1.0091671,0.0,1.02,0.0,1.2222222,0.0,12.222222,16.316667
2022-01-25 09:15:00,0.1891999999999999,1.490794055861227,0.0,0.0,11.0,1.3015941,0.0,1.2594221,0.0,1.2222222,0.0,12.222222,16.011111
2022-01-25 09:30:00,0.2315333333333333,1.8452359108311065,0.0,0.0,11.0,1.6137026,0.0,1.5682357,0.0,1.2222222,0.0,12.222222,15.705556
2022-01-25 09:45:00,0.2288666666666666,2.171750733376987,0.0,0.0,0.0,0.0,3.5363176,1.9510979,5.4792017,0.0,0.0,0.0,15.4
2022-01-25 10:00:00,0.1328,2.4688706733904224,0.0,0.0,11.0,2.3360707,0.0,1.02,0.0,1.2222222,0.0,12.222222,16.7698
2022-01-25 10:15:00,0.1248,2.7361216748629,0.0,0.0,11.0,2.6113217,0.0,1.5745617,0.0,1.2222222,0.0,12.222222,16.464245
2022-01-25 10:30:00,0.1596,2.9733274845389657,0.0,0.0,11.0,2.8137275,0.0,2.1943568,0.0,1.2222222,0.0,12.222222,16.158689
2022-01-25 10:45:00,0.0953333333333333,3.18037197917548,0.0,0.0,0.0,0.0,6.9971395,2.8620683,10.082178,0.0,0.0,0.0,15.853134
2022-01-25 11:00:00,0.1946,3.357130221369583,0.0,0.0,11.0,3.1625302,0.0,1.02,0.0,1.2222222,0.0,12.222222,18.373678
2022-01-25 11:15:00,0.1927333333333333,3.503460197214828,0.0,0.0,0.0,0.0,2.8476513,1.7708458,6.1583782,0.0,0.0,0.0,18.068123
2022-01-25 11:30:00,0.1949333333333333,3.619214449561201,0.0,0.0,0.0,0.0,0.0,1.021021,3.4242811,0.0,0.0,0.0,19.607717
2022-01-25 11:45:00,0.2184666666666666,3.7042560731455394,0.0,0.0,0.0,0.0,0.0,1.0207657,3.4857894,0.0,0.0,0.0,20.463788
2022-01-25 12:00:00,0.2058,3.758473194396537,0.0,0.0,0.0,0.0,0.0,1.0205104,3.5526732,0.0,0.0,0.0,21.335235
2022-01-25 12:15:00,0.2617333333333334,3.781790066090127,0.0,0.0,0.0,0.0,0.0,1.0202552,3.5200567,0.0,0.0,0.0,22.223403
2022-01-25 12:30:00,0.2152,3.77417423080652,0.0,0.0,11.0,3.5589742,0.0,1.02,0.0,1.2222222,0.0,12.222222,23.103417
2022-01-25 12:45:00,0.4396,3.73563964098243,0.0,0.0,0.0,0.0,3.2082629,1.8650013,6.5043025,0.0,0.0,0.0,22.797862
2022-01-25 13:00:00,0.9508666666666666,3.6662458144081262,0.0,0.0,0.0,0.0,0.0,1.0202552,2.7153791,0.0,0.0,0.0,24.423937
2022-01-25 13:15:00,1.1833333333333331,3.566092980813435,0.0,0.0,11.0,2.3827596,0.0,1.02,0.0,1.2222222,0.0,12.222222,25.102782
2022-01-25 13:30:00,0.7261333333333333,3.435313265997989,0.0,0.0,11.0,2.7091799,0.0,1.5856503,0.0,1.2222222,0.0,12.222222,24.797227
2022-01-25 13:45:00,0.4592,3.274058178982838,0.0,0.0,11.0,2.8148582,0.0,2.228684,0.0,1.2222222,0.0,12.222222,24.491671
2022-01-25 14:00:00,0.3955333333333333,3.082483397933639,0.0,0.0,0.0,0.0,7.1246579,2.8966554,9.811608,0.0,0.0,0.0,24.186116
2022-01-25 14:15:00,0.2046,2.8607343503150577,0.0,0.0,0.0,0.0,0.0,1.021021,2.6561344,0.0,0.0,0.0,26.639018
2022-01-25 14:30:00,0.2534,2.608941965998707,0.0,0.0,0.0,0.0,0.0,1.0207657,2.355542,0.0,0.0,0.0,27.303051
2022-01-25 14:45:00,0.3213999999999999,2.3272533227783234,0.0,0.0,0.0,0.0,0.0,1.0205104,2.0058533,0.0,0.0,0.0,27.891937
2022-01-25 15:00:00,0.6847333333333333,2.015962396322572,0.0,0.0,0.0,0.0,0.0,1.0202552,1.3312291,0.0,0.0,0.0,28.3934
2022-01-25 15:15:00,0.4911333333333333,1.6759132884009973,0.0,0.0,0.0,1.18478,0.0,1.02,0.0,2.3854243,2.3854242950312234,0.0,28.726207
2022-01-25 15:30:00,0.5046,1.3096429351234526,0.0,0.0,0.0,0.80504294,0.0,1.3011301,0.0,0.0,0.0,0.0,28.129851
2022-01-25 15:45:00,0.5091333333333333,0.9245413588093848,0.0,0.0,0.0,0.41540803,0.0,1.4920024,0.0,0.0,0.0,0.0,28.129851
2022-01-25 16:00:00,0.4764666666666666,0.5413018581099842,0.0,0.0,0.0,0.064835191,0.0,1.5902887,0.0,0.0,0.0,0.0,28.129851
2022-01-25 16:15:00,0.5279333333333333,0.2127194853185454,0.0,0.0,0.0,0.0,0.31521385,1.6052893,0.0,0.0,0.0,0.0,28.129851
2022-01-25 16:30:00,0.3799333333333333,0.0309731272640816,0.0,0.0,0.0,0.0,0.34896021,1.5219369,0.0,0.0,0.0,0.0,28.129851
2022-01-25 16:45:00,0.6038,0.0,0.0,0.0,0.0,0.0,0.6038,1.4297246,0.0,0.0,0.0,0.0,28.129851
2022-01-25 17:00:00,0.557,0.0,0.0,0.0,0.0,0.0,0.557,1.2704723,0.0,0.0,0.0,0.0,28.129851
2022-01-25 17:15:00,0.5186666666666666,0.0,0.18672371,0.0,0.0,0.0,0.33194296,1.1235756,0.0,0.0,0.0,0.0,28.129851
2022-01-25 17:30:00,0.5562666666666667,0.0,0.55626667,0.0,0.0,0.0,0.0,1.0359412,0.0,0.0,0.0,0.0,28.129851
2022-01-25 17:45:00,0.4565333333333333,0.0,0.45653333,0.0,0.0,0.0,0.0,1.0356821,0.0,0.0,0.0,0.0,28.129851
2022-01-25 18:00:00,0.6887333333333333,0.0,0.68873333,0.0,0.0,0.0,0.0,1.0354231,0.0,0.0,0.0,0.0,28.129851
2022-01-25 18:15:00,0.4808666666666666,0.0,0.48086667,0.0,0.0,0.0,0.0,1.0351641,0.0,0.0,0.0,0.0,28.129851
2022-01-25 18:30:00,0.5622666666666667,0.0,0.56226667,0.0,0.0,0.0,0.0,1.0349053,0.0,0.0,0.0,0.0,28.129851
2022-01-25 18:45:00,0.6566666666666666,0.0,0.65666667,0.0,0.0,0.0,0.0,1.0346464,0.0,0.0,0.0,0.0,28.129851
2022-01-25 19:00:00,0.6734666666666667,0.0,0.67346667,0.0,0.0,0.0,0.0,1.0343877,0.0,0.0,0.0,0.0,28.129851
2022-01-25 19:15:00,0.9579333333333332,0.0,0.95793333,0.0,0.0,0.0,0.0,1.034129,0.0,0.0,0.0,0.0,28.129851
2022-01-25 19:30:00,0.9352666666666668,0.0,0.93526667,0.0,0.0,0.0,0.0,1.0338704,0.0,0.0,0.0,0.0,28.129851
2022-01-25 19:45:00,1.2268,0.0,1.2268,0.0,0.0,0.0,0.0,1.0336118,0.0,0.0,0.0,0.0,28.129851
2022-01-25 20:00:00,1.2004666666666668,0.0,1.2004667,0.0,0.0,0.0,0.0,1.0333533,0.0,0.0,0.0,0.0,28.129851
2022-01-25 20:15:00,0.7355333333333333,0.0,0.73553333,0.0,0.0,0.0,0.0,1.0330949,0.0,0.0,0.0,0.0,28.129851
2022-01-25 20:30:00,0.8691333333333333,0.0,0.86913333,0.0,0.0,0.0,0.0,1.0328365,0.0,0.0,0.0,0.0,28.129851
2022-01-25 20:45:00,0.69,0.0,0.69,0.0,0.0,0.0,0.0,1.0325782,0.0,0.0,0.0,0.0,28.129851
2022-01-25 21:00:00,0.7542666666666666,0.0,0.75426667,0.0,0.0,0.0,0.0,1.0323199,0.0,0.0,0.0,0.0,28.129851
2022-01-25 21:15:00,0.8241333333333333,0.0,0.82413333,0.0,0.0,0.0,0.0,1.0320618,0.0,0.0,0.0,0.0,28.129851
2022-01-25 21:30:00,0.8430666666666667,0.0,0.84306667,0.0,0.0,0.0,0.0,1.0318036,0.0,0.0,0.0,0.0,28.129851
2022-01-25 21:45:00,0.6870666666666667,0.0,0.68706667,0.0,0.0,0.0,0.0,1.0315456,0.0,0.0,0.0,0.0,28.129851
2022-01-25 22:00:00,0.464,0.0,0.464,0.0,0.0,0.0,0.0,1.0312876,0.0,1.0985294,1.0985293915687864,0.0,28.129851
2022-01-25 22:15:00,0.8883333333333334,0.0,0.88833333,0.0,0.0,0.0,0.0,1.0310297,0.0,1.0985294,1.0985293915687864,0.0,27.855219
2022-01-25 22:30:00,0.7314666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0307718,0.0,1.9536889,0.0,12.222222,27.580586
2022-01-25 22:45:00,0.6784666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0305141,0.0,1.9006889,0.0,12.222222,27.092164
2022-01-25 23:00:00,0.5995333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0302563,0.0,1.8217556,0.0,12.222222,26.616992
2022-01-25 23:15:00,0.6852666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0299987,0.0,1.9074889,0.0,12.222222,26.161553
2022-01-25 23:30:00,0.5182666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0297411,0.0,1.7404889,0.0,12.222222,25.684681
2022-01-25 23:45:00,0.5987333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0294835,0.0,1.8209556,0.0,12.222222,25.249559
2022-01-26 00:00:00,0.5539333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0292261,0.0,1.7761556,0.0,12.222222,24.79432
2022-01-26 00:15:00,0.7646000000000001,0.0,0.0,0.0,11.0,0.0,0.0,1.0289687,0.0,1.9868222,0.0,12.222222,24.350281
2022-01-26 00:30:00,0.6112000000000001,0.0,0.0,0.0,11.0,0.0,0.0,1.0287113,0.0,1.8334222,0.0,12.222222,23.853575
2022-01-26 00:45:00,0.3343333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0284541,0.0,1.5565556,0.0,12.222222,23.39522
2022-01-26 01:00:00,0.4428666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0281968,0.0,1.6650889,0.0,12.222222,23.006081
2022-01-26 01:15:00,0.4977333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0279397,0.0,1.7199556,0.0,12.222222,22.589809
2022-01-26 01:30:00,0.4716666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0276826,0.0,1.6938889,0.0,12.222222,22.15982
2022-01-26 01:45:00,0.3693333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0274256,0.0,1.5915556,0.0,12.222222,21.736348
2022-01-26 02:00:00,0.4596,0.0,0.0,0.0,11.0,0.0,0.0,1.0271686,0.0,1.6818222,0.0,12.222222,21.338459
2022-01-26 02:15:00,0.2421333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0269118,0.0,1.4643556,0.0,12.222222,20.918003
2022-01-26 02:30:00,0.2344666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0266549,0.0,1.4566889,0.0,12.222222,20.551914
2022-01-26 02:45:00,0.3571333333333333,0.0,0.35713333,0.0,0.0,0.0,0.0,1.0263982,0.0,0.0,0.0,0.0,20.187742
2022-01-26 03:00:00,0.2676,0.0,0.0,0.0,11.0,0.0,0.0,1.0261415,0.0,1.4898222,0.0,12.222222,20.187742
2022-01-26 03:15:00,0.2607333333333334,0.0,0.26073333,0.0,0.0,0.0,0.0,1.0258848,0.0,0.0,0.0,0.0,19.815286
2022-01-26 03:30:00,0.2139333333333333,0.0,0.21393333,0.0,0.0,0.0,0.0,1.0256283,0.0,0.0,0.0,0.0,19.815286
2022-01-26 03:45:00,0.3341333333333333,0.0,0.33413333,0.0,0.0,0.0,0.0,1.0253718,0.0,0.0,0.0,0.0,19.815286
2022-01-26 04:00:00,0.3349333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0251153,0.0,1.5571556,0.0,12.222222,19.815286
2022-01-26 04:15:00,0.3253333333333333,0.0,0.32533333,0.0,0.0,0.0,0.0,1.024859,0.0,0.0,0.0,0.0,19.425998
2022-01-26 04:30:00,0.2710666666666667,0.0,0.27106667,0.0,0.0,0.0,0.0,1.0246026,0.0,0.0,0.0,0.0,19.425998
2022-01-26 04:45:00,0.3076,0.0,0.0,0.0,11.0,0.0,0.0,1.0243464,0.0,1.5298222,0.0,12.222222,19.425998
2022-01-26 05:00:00,0.2598,0.0,0.2598,0.0,0.0,0.0,0.0,1.0240902,0.0,0.0,0.0,0.0,19.043542
2022-01-26 05:15:00,0.2616666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0238341,0.0,1.4838889,0.0,12.222222,19.043542
2022-01-26 05:30:00,0.2988666666666666,0.0,0.29886667,0.0,0.0,0.0,0.0,1.023578,0.0,0.0,0.0,0.0,18.67257
2022-01-26 05:45:00,0.2231999999999999,0.0,0.2232,0.0,0.0,0.0,0.0,1.0233221,0.0,0.0,0.0,0.0,18.67257
2022-01-26 06:00:00,0.2874,0.0,0.0,0.0,11.0,0.0,0.0,1.0230661,0.0,1.5096222,0.0,12.222222,18.67257
2022-01-26 06:15:00,0.3332,0.0,0.3332,0.0,0.0,0.0,0.0,1.0228103,0.0,0.0,0.0,0.0,18.295164
2022-01-26 06:30:00,0.2665333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0225545,0.0,1.4887556,0.0,12.222222,18.295164
2022-01-26 06:45:00,0.7691333333333333,0.0,0.76913333,0.0,0.0,0.0,0.0,1.0222987,0.0,0.0,0.0,0.0,17.922975
2022-01-26 07:00:00,0.5972666666666666,0.0,0.59726667,0.0,0.0,0.0,0.0,1.0220431,0.0,0.0,0.0,0.0,17.922975
2022-01-26 07:15:00,0.7417333333333334,0.0,0.74173333,0.0,0.0,0.0,0.0,1.0217875,0.0,0.0,0.0,0.0,17.922975
2022-01-26 07:30:00,0.4791333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0215319,0.0,1.7013556,0.0,12.222222,17.922975
2022-01-26 07:45:00,0.1572666666666667,0.0,0.15726667,0.0,0.0,0.0,0.0,1.0212764,0.0,0.0,0.0,0.0,17.497636
2022-01-26 08:00:00,0.1834666666666666,0.0068934148581149,0.17657325,0.0,0.0,0.0,0.0,1.021021,0.0,0.0,0.0,0.0,17.497636
2022-01-26 08:15:00,0.1895333333333333,0.1116895007441313,0.0,0.0,11.0,0.0,0.0,1.0207657,0.0,1.3000661,0.0,12.222222,17.497636
2022-01-26 08:30:00,0.1453333333333333,0.3898729038014424,0.0,0.0,0.0,0.0,0.0,1.0205104,0.24453957,0.0,0.0,0.0,17.17262
2022-01-26 08:45:00,0.2539333333333333,0.7603023260541739,0.0,0.0,0.0,0.0,0.0,1.0202552,0.50636899,0.0,0.0,0.0,17.233755
2022-01-26 09:00:00,0.2859333333333333,1.1498842277840091,0.0,0.86287681,0.0,0.0010740871,0.0,1.02,0.0,2.6991559,2.6991558990769176,0.0,17.360347
2022-01-26 09:15:00,0.1976666666666666,1.527134226474567,0.0,1.3283935,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.685558
2022-01-26 09:30:00,0.138,1.880545774823872,0.0,1.7414717,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.685558
2022-01-26 09:45:00,0.1514666666666666,2.206112979656391,0.0,2.0535722,0.0,0.0010740871,0.0,1.02,0.0,2.1860439,2.1860438797843047,0.0,16.685558
2022-01-26 10:00:00,0.1832666666666667,2.502483325707308,0.0,2.3181426,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 10:15:00,0.2266666666666666,2.769196789999715,0.0,2.541456,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 10:30:00,0.2022666666666666,3.006058278418993,0.0,2.8027175,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 10:45:00,0.165,3.212924909727443,0.0,3.0468508,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 11:00:00,0.1616,3.389645897639309,0.0,3.2269718,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 11:15:00,0.1580666666666666,3.5360570865553083,0.0,3.3769163,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 11:30:00,0.2393333333333333,3.651993168983582,0.0,3.4115857,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 11:45:00,0.4286,3.737303518052423,0.0,3.3076294,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 12:00:00,0.4263333333333333,3.791866324542813,0.0,0.55300407,0.0,2.8125289,0.0,1.02,0.0,0.0,0.0,0.0,16.139047
2022-01-26 12:15:00,0.384,3.81559938414987,0.0,0.0,0.0,3.4315994,0.0,1.6877205,0.0,0.0,0.0,0.0,16.139047
2022-01-26 12:30:00,0.3204666666666666,3.808467067427952,0.0,0.0,0.0,3.4880004,0.0,2.5023033,0.0,0.0,0.0,0.0,16.139047
2022-01-26 12:45:00,0.2891333333333333,3.770483386393429,0.0,0.0,0.0,3.4813501,0.0,3.3300776,0.0,0.0,0.0,0.0,16.139047
2022-01-26 13:00:00,0.3021333333333333,3.7017112441966376,0.0,0.0,0.0,3.3995779,0.0,4.1560654,0.0,0.0,0.0,0.0,16.139047
2022-01-26 13:15:00,1.0270666666666666,3.602257822287908,0.0,0.0,0.0,2.5751912,0.0,4.9624257,0.0,0.0,0.0,0.0,16.139047
2022-01-26 13:30:00,1.0496,3.472266134728613,0.0,0.0,0.0,2.4226661,0.0,5.5727926,0.0,0.0,0.0,0.0,16.139047
2022-01-26 13:45:00,0.7988666666666667,3.3119029584529542,0.0,0.0,0.0,2.5130363,0.0,6.146782,0.0,0.0,0.0,0.0,16.139047
2022-01-26 14:00:00,0.6343333333333334,3.12134397028139,0.0,0.0,0.0,2.4870106,0.0,6.7420909,0.0,0.0,0.0,0.0,16.139047
2022-01-26 14:15:00,0.4302666666666666,2.900759143136717,0.0,0.0,0.0,2.4704925,0.0,7.3310698,0.0,0.0,0.0,0.0,16.139047
2022-01-26 14:30:00,0.4010666666666667,2.6503066310940206,0.0,0.0,0.0,2.24924,0.0,7.9159783,0.0,0.0,0.0,0.0,16.139047
2022-01-26 14:45:00,0.2703333333333333,2.370156895486849,0.0,0.0,0.0,2.0998236,0.0,8.448193,0.0,0.0,0.0,0.0,16.139047
2022-01-26 15:00:00,0.2424666666666666,2.0606045059869422,0.0,0.0,0.0,1.8181378,0.0,8.9447883,0.0,0.0,0.0,0.0,16.139047
2022-01-26 15:15:00,0.2393333333333333,1.7224191387551966,0.0,0.0,0.0,1.4830858,0.0,9.374359,0.0,0.0,0.0,0.0,16.139047
2022-01-26 15:30:00,0.2106666666666666,1.3578458188531095,0.0,0.0,0.0,1.1471792,0.0,9.7242474,0.0,0.0,0.0,0.0,16.139047
2022-01-26 15:45:00,0.2889333333333333,0.9733803550462066,0.0,0.0,0.0,0.68444702,0.0,9.9942705,0.0,0.0,0.0,0.0,16.139047
2022-01-26 16:00:00,0.3842666666666666,0.5872662887489263,0.0,0.0,0.0,0.20299962,0.0,10.154327,0.0,0.0,0.0,0.0,16.139047
2022-01-26 16:15:00,0.445,0.2469883889661226,0.0,0.0,0.0,0.0,0.19801161,10.2,0.0,0.0,0.0,0.0,16.139047
2022-01-26 16:30:00,0.9520666666666668,0.0428223053543061,0.0,0.0,0.0,0.0,0.90924436,10.145341,0.0,1.1477287,1.1477286788938992,0.0,16.139047
2022-01-26 16:45:00,0.7472000000000001,0.0,0.0,0.0,0.0,0.0,10.0,9.9035286,9.2528,0.0,0.0,0.0,15.852115
2022-01-26 17:00:00,0.5147999999999999,0.0,0.0,0.0,0.0,0.0,10.0,7.2694728,9.4852,0.0,0.0,0.0,18.165315
2022-01-26 17:15:00,0.4086666666666667,0.0,0.0,0.0,0.0,0.0,10.0,4.6360758,9.5913333,0.0,0.0,0.0,20.536615
2022-01-26 17:30:00,0.5442,0.0,0.0,0.0,0.0,0.0,3.6732171,2.0033374,3.1290171,0.0,0.0,0.0,22.934448
2022-01-26 17:45:00,5.3658,0.0,5.3658,0.0,0.0,0.0,0.0,1.0362003,0.0,0.0,0.0,0.0,23.716703
2022-01-26 18:00:00,4.3636,0.0,0.0,0.0,11.0,0.0,0.0,1.0359412,0.0,5.5858222,0.0,12.222222,23.716703
2022-01-26 18:15:00,0.8503333333333334,0.0,0.0,0.0,11.0,0.0,0.0,1.0356821,0.0,2.0725556,0.0,12.222222,22.320247
2022-01-26 18:30:00,1.0228,0.0,1.0228,0.0,0.0,0.0,0.0,1.0354231,0.0,0.0,0.0,0.0,21.802108
2022-01-26 18:45:00,0.8400666666666667,0.0,0.84006667,0.0,0.0,0.0,0.0,1.0351641,0.0,0.0,0.0,0.0,21.802108
2022-01-26 19:00:00,1.7644666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0349053,0.0,2.9866889,0.0,12.222222,21.802108
2022-01-26 19:15:00,1.5372,0.0,0.0,0.0,11.0,0.0,0.0,1.0346464,0.0,2.7594222,0.0,12.222222,21.055436
2022-01-26 19:30:00,1.032066666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0343877,0.0,2.2542889,0.0,12.222222,20.36558
2022-01-26 19:45:00,0.7734,0.0,0.7734,0.0,0.0,0.0,0.0,1.034129,0.0,0.0,0.0,0.0,19.802008
2022-01-26 20:00:00,0.9082666666666668,0.0,0.0,0.0,11.0,0.0,0.0,1.0338704,0.0,2.1304889,0.0,12.222222,19.802008
2022-01-26 20:15:00,0.9877333333333334,0.0,0.0,0.0,11.0,0.0,0.0,1.0336118,0.0,2.2099556,0.0,12.222222,19.269386
2022-01-26 20:30:00,0.8098666666666666,0.0,0.80986667,0.0,0.0,0.0,0.0,1.0333533,0.0,0.0,0.0,0.0,18.716897
2022-01-26 20:45:00,0.6666,0.0,0.6666,0.0,0.0,0.0,0.0,1.0330949,0.0,0.0,0.0,0.0,18.716897
2022-01-26 21:00:00,1.0152,0.0,1.0152,0.0,0.0,0.0,0.0,1.0328365,0.0,0.0,0.0,0.0,18.716897
2022-01-26 21:15:00,0.6319333333333332,0.0,0.63193333,0.0,0.0,0.0,0.0,1.0325782,0.0,0.0,0.0,0.0,18.716897
2022-01-26 21:30:00,1.354933333333333,0.0,1.3549333,0.0,0.0,0.0,0.0,1.0323199,0.0,0.0,0.0,0.0,18.716897
2022-01-26 21:45:00,4.147266666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0320618,0.0,5.3694889,0.0,12.222222,18.716897
2022-01-26 22:00:00,3.704466666666667,0.0,3.7044667,0.0,0.0,0.0,0.0,1.0318036,0.0,0.0,0.0,0.0,17.374525
2022-01-26 22:15:00,1.101,0.0,1.101,0.0,0.0,0.0,0.0,1.0315456,0.0,0.0,0.0,0.0,17.374525
2022-01-26 22:30:00,1.0933333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0312876,0.0,2.3155556,0.0,12.222222,17.374525
2022-01-26 22:45:00,0.9143333333333332,0.0,0.0,0.0,11.0,0.0,0.0,1.0310297,0.0,2.1365556,0.0,12.222222,16.795636
2022-01-26 23:00:00,0.8213333333333334,0.0,0.82133333,0.0,0.0,0.0,0.0,1.0307718,0.0,0.0,0.0,0.0,16.261497
2022-01-26 23:15:00,2.29,0.0,0.06623399,0.0,11.0,0.0,0.0,1.0305141,0.0,3.4459882,0.0,12.222222,16.261497
2022-01-26 23:30:00,1.0201333333333331,0.0,1.0201333,0.0,0.0,0.0,0.0,1.0302563,0.0,0.0,0.0,0.0,15.4
2022-01-26 23:45:00,0.5386,0.0,0.5386,0.0,0.0,0.0,0.0,1.0299987,0.0,0.0,0.0,0.0,15.4
2022-01-27 00:00:00,0.5244666666666667,0.0,0.52446667,0.0,0.0,0.0,0.0,1.0297411,0.0,0.0,0.0,0.0,15.4
2022-01-27 00:15:00,0.4492666666666666,0.0,0.44926667,0.0,0.0,0.0,0.0,1.0294835,0.0,0.0,0.0,0.0,15.4
2022-01-27 00:30:00,0.473,0.0,0.473,0.0,0.0,0.0,0.0,1.0292261,0.0,0.0,0.0,0.0,15.4
2022-01-27 00:45:00,0.4628666666666666,0.0,0.46286667,0.0,0.0,0.0,0.0,1.0289687,0.0,0.0,0.0,0.0,15.4
2022-01-27 01:00:00,0.484,0.0,0.484,0.0,0.0,0.0,0.0,1.0287113,0.0,0.0,0.0,0.0,15.4
2022-01-27 01:15:00,0.58,0.0,0.58,0.0,0.0,0.0,0.0,1.0284541,0.0,0.0,0.0,0.0,15.4
2022-01-27 01:30:00,0.3895333333333333,0.0,0.38953333,0.0,0.0,0.0,0.0,1.0281968,0.0,0.0,0.0,0.0,15.4
2022-01-27 01:45:00,0.3113999999999999,0.0,0.3114,0.0,0.0,0.0,0.0,1.0279397,0.0,0.0,0.0,0.0,15.4
2022-01-27 02:00:00,0.4061333333333333,0.0,0.40613333,0.0,0.0,0.0,0.0,1.0276826,0.0,0.0,0.0,0.0,15.4
2022-01-27 02:15:00,0.379,0.0,0.379,0.0,0.0,0.0,0.0,1.0274256,0.0,0.0,0.0,0.0,15.4
2022-01-27 02:30:00,0.2994,0.0,0.2994,0.0,0.0,0.0,0.0,1.0271686,0.0,0.0,0.0,0.0,15.4
2022-01-27 02:45:00,0.4501333333333333,0.0,0.45013333,0.0,0.0,0.0,0.0,1.0269118,0.0,0.0,0.0,0.0,15.4
2022-01-27 03:00:00,1.816733333333333,0.0,1.8167333,0.0,0.0,0.0,0.0,1.0266549,0.0,0.0,0.0,0.0,15.4
2022-01-27 03:15:00,0.7413333333333334,0.0,0.74133333,0.0,0.0,0.0,0.0,1.0263982,0.0,0.0,0.0,0.0,15.4
2022-01-27 03:30:00,0.3746,0.0,0.3746,0.0,0.0,0.0,0.0,1.0261415,0.0,0.0,0.0,0.0,15.4
2022-01-27 03:45:00,0.3432,0.0,0.3432,0.0,0.0,0.0,0.0,1.0258848,0.0,0.0,0.0,0.0,15.4
2022-01-27 04:00:00,0.3816,0.0,0.3816,0.0,0.0,0.0,0.0,1.0256283,0.0,0.0,0.0,0.0,15.4
2022-01-27 04:15:00,0.3528,0.0,1.5750222,0.0,0.0,0.0,0.0,1.0253718,1.2222222,0.0,0.0,0.0,15.4
2022-01-27 04:30:00,0.345,0.0,0.345,0.0,11.0,0.0,0.0,1.0251153,0.0,1.2222222,0.0,12.222222,15.705556
2022-01-27 04:45:00,0.4858666666666666,0.0,0.48586667,0.0,0.0,0.0,0.0,1.024859,0.0,0.0,0.0,0.0,15.4
2022-01-27 05:00:00,0.4140666666666666,0.0,0.41406667,0.0,0.0,0.0,0.0,1.0246026,0.0,0.0,0.0,0.0,15.4
2022-01-27 05:15:00,0.3383333333333333,0.0,0.33833333,0.0,0.0,0.0,0.0,1.0243464,0.0,0.0,0.0,0.0,15.4
2022-01-27 05:30:00,0.4588666666666667,0.0,0.45886667,0.0,0.0,0.0,0.0,1.0240902,0.0,0.0,0.0,0.0,15.4
2022-01-27 05:45:00,0.3054666666666666,0.0,0.30546667,0.0,0.0,0.0,0.0,1.0238341,0.0,0.0,0.0,0.0,15.4
2022-01-27 06:00:00,0.3544,0.0,0.3544,0.0,0.0,0.0,0.0,1.023578,0.0,0.0,0.0,0.0,15.4
2022-01-27 06:15:00,0.3594,0.0,0.3594,0.0,0.0,0.0,0.0,1.0233221,0.0,0.0,0.0,0.0,15.4
